step,elapsed_seconds,tokens_seen,train_loss,val_loss,learning_rate
5800,385.83281329099555,47513600,3.8314499855041504,,0.0016133298136640454
5850,389.91043972602347,47923200,3.7712841033935547,,0.001593762880494738
5900,394.30776283703744,48332800,3.547257423400879,,0.0015741822239445811
5950,398.55297438503476,48742400,3.6058664321899414,,0.0015545912556816778
6000,402.90741051902296,49152000,3.731492042541504,3.6389763832092283,0.0015349933891708103
6050,407.57054506003624,49561600,3.6010656356811523,,0.0015153920390786888
6100,412.03774047398474,49971200,3.8537540435791016,,0.0014957906206789881
6150,416.16755101899616,50380800,3.666311740875244,,0.0014761925492572895
6200,420.6559226710233,50790400,3.5896449089050293,,0.0014566012395160037
6250,424.8282463620417,51200000,3.6519556045532227,,0.0014370201049794117
6300,428.9004750580061,51609600,3.5598883628845215,,0.0014174525573988986
6350,432.64604447502643,52019200,3.6455416679382324,,0.0013979020061585061
6400,436.7815708250273,52428800,3.579162120819092,,0.0013783718576808887
6450,440.7569957660162,52838400,3.504577159881592,,0.0013588655148337918
6500,444.7950387499877,53248000,3.5401735305786133,3.6126365661621094,0.0013393863763371489
6550,448.81787061702926,53657600,3.562955379486084,,0.001319937836170896
6600,452.81453082402004,54067200,3.592806816101074,,0.0013005232829836214
6650,456.95148866804084,54476800,3.6476917266845703,,0.0012811460995021326
6700,460.82906812703004,54886400,3.6058998107910156,,0.0012618096619420678
6750,465.1893771030009,55296000,3.4433019161224365,,0.001242517339419629
6800,469.25031122600194,55705600,3.7087693214416504,,0.0012232724933645646
6850,473.4715263909893,56115200,3.473609685897827,,0.0012040784769344795
6900,477.47165343002416,56524800,3.537262201309204,,0.0011849386344305963
6950,482.17194471904077,56934400,3.5857865810394287,,0.0011658563007150543
7000,486.4802046100376,57344000,3.4068264961242676,3.5399287700653077,0.0011468348006298515
7050,491.25172356003895,57753600,3.5623855590820312,,0.0011278774484175407
7100,495.6430265890085,58163200,3.425891876220703,,0.0011089875471437618
7150,500.0255373599939,58572800,3.5226364135742188,,0.001090168388121729
7200,504.1831390080042,58982400,3.488570213317871,,0.0010714232503387642
7250,508.76964643999236,59392000,3.5868639945983887,,0.0010527553998849754
7300,513.4502918309881,59801600,3.422029972076416,,0.0010341680893841852
7350,517.9039749100339,60211200,3.529745578765869,,0.001015664557427204
7400,522.4557385400403,60620800,3.505622625350952,,0.000997248028007548
7450,526.8016646420001,61030400,3.501282215118408,,0.0009789217099597047
7500,531.5981073090225,61440000,3.6721301078796387,3.5785310745239256,0.0009606887964000312
7550,535.9324987020227,61849600,3.495293617248535,,0.0009425524641704019
7600,540.2067510380293,62259200,3.4479541778564453,,0.0009245158732846807
7650,544.4276453900384,62668800,3.6369121074676514,,0.0009065821663781337
7700,549.1519757880014,63078400,3.546450614929199,,0.0008887544681598687
7750,553.7685433719889,63488000,3.6111583709716797,,0.0008710358848683916
7800,558.0855301700067,63897600,3.4455325603485107,,0.0008534295037303902
7850,562.2713326280355,64307200,3.4226796627044678,,0.0008359383924228237
7900,566.6979431799846,64716800,3.558997392654419,,0.0008185655985384216
7950,571.2869363400387,65126400,3.471203327178955,,0.0008013141490546814
8000,575.6787907730322,65536000,3.5485029220581055,3.4353137493133543,0.0007841870498064581
8050,580.3789147339994,65945600,3.5344347953796387,,0.000767187284962238
8100,584.7402298320085,66355200,3.4691312313079834,,0.0007503178165041859
8150,588.9683785680099,66764800,3.5330111980438232,,0.0007335815837120609
8200,593.3567573420005,67174400,3.608455181121826,,0.0007169815026510847
8250,597.5960732290405,67584000,3.624311685562134,,0.0007005204656638579
8300,601.7845922019915,67993600,3.4576306343078613,,0.000684201340866404
8350,605.9899374450324,68403200,3.543645143508911,,0.0006680269716484457
8400,610.6938455569907,68812800,3.413041114807129,,0.0006520001761779726
8450,614.833308292029,69222400,3.459872245788574,,0.0006361237469102232
8500,619.0161500060349,69632000,3.510502815246582,3.462412166595459,0.0006204004501011268
8550,623.1919534230256,70041600,3.516116142272949,,0.0006048330253253302
8600,627.2333604469895,70451200,3.53547739982605,,0.0005894241849988539
8650,631.0604872989934,70860800,3.4691343307495117,,0.0005741766139064986
8700,634.9702312200097,71270400,3.4594359397888184,,0.000559092968734049
8750,639.0826028860174,71680000,3.5425665378570557,,0.0005441758776053899
8800,643.1369316760101,72089600,3.4276885986328125,,0.0005294279396245831
8850,646.9161184289842,72499200,3.3865909576416016,,0.0005148517244230135
8900,651.0476759829908,72908800,3.474970817565918,,0.000500449771711663
8950,655.2260010730242,73318400,3.3531410694122314,,0.0004862245908386003
9000,659.2667303379858,73728000,3.349382162094116,3.4166072368621827,0.0004721786603517598
9050,663.712099144992,74137600,3.3909687995910645,,0.0004583144275670884
9100,667.4527601270238,74547200,3.3866872787475586,,0.00044463430814213324
9150,671.2858318430372,74956800,3.3464653491973877,,0.0004311406856551452
9200,675.0701019720291,75366400,3.509002208709717,,0.0004178359111897728
9250,679.0652718089987,75776000,3.3897056579589844,,0.0004047223029254169
9300,682.542069113988,76185600,3.5226707458496094,,0.00039180214573331904
9350,686.3657506059972,76595200,3.4343421459198,,0.00037907769077845155
9400,690.3136429670267,77004800,3.5337438583374023,,0.00036655115512728624
9450,694.3915423459839,77414400,3.2355120182037354,,0.00035422472136149505
9500,698.2930403210339,77824000,3.4382033348083496,3.4264184474945067,0.00034210053719766766
9550,702.4069140630309,78233600,3.3742499351501465,,0.0003301807151130997
9600,706.4034521480207,78643200,3.3787195682525635,,0.00031846733197772175
9650,710.1216516220011,79052800,3.368353843688965,,0.00030696242869223165
9700,713.9538421140169,79462400,3.3901190757751465,,0.00029566800983249643
9750,717.3305087710032,79872000,3.252088785171509,,0.0002845860433002803
9800,720.9249569280073,80281600,3.481544256210327,,0.00027371845998036456
9850,725.0992423330317,80691200,3.2958390712738037,,0.0002630671534041167
9900,729.2709179120138,81100800,3.42783260345459,,0.00025263397941956785
9950,733.2746245950111,81510400,3.3704771995544434,,0.0002424207558680561
10000,737.8174720430397,81920000,3.2862861156463623,3.386741590499878,0.0002324292622674919
10050,742.2960219869856,82329600,3.4120235443115234,,0.0002226612395022997
10100,746.4331400680239,82739200,3.490553379058838,,0.00021311838952009474
10150,750.8572576839942,83148800,3.446394443511963,,0.0002038023750351376
10200,754.7493729679845,83558400,3.394592046737671,,0.00019471481923863314
10250,759.0996061170008,83968000,3.400963306427002,,0.00018585730551590583
10300,763.0164731380064,84377600,3.228588581085205,,0.00017723137717052102
10350,767.0205067340285,84787200,3.515113353729248,,0.00016883853715538046
10400,771.328684098029,85196800,3.3987066745758057,,0.00016068024781085667
10450,775.4079255899996,85606400,3.289748430252075,,0.00015275793060999643
10500,779.4125787770026,86016000,3.397568702697754,3.360065984725952,0.00014507296591085016
10550,783.0947698029922,86425600,3.4126174449920654,,0.00013762669271596243
10600,787.0652449140325,86835200,3.4711389541625977,,0.00013042040843906817
10650,791.118063470989,87244800,3.363740921020508,,0.00012345536867903575
10700,794.9803277589963,87654400,3.3758370876312256,,0.0001167327870010967
10750,798.9419145060237,88064000,3.3165621757507324,,0.00011025383472539623
10800,802.9733024290181,88473600,3.4802405834198,,0.00010401964072290851
10850,807.0901969900005,88883200,3.367794990539551,,9.803129121874358e-05
10900,810.784344988002,89292800,3.2327499389648438,,9.228982960288949e-05
10950,814.703707040986,89702400,3.2830207347869873,,8.679625624841418e-05
11000,818.6871786580305,90112000,3.2967355251312256,3.384715270996094,8.155152833716359e-05
11050,822.7499462119886,90521600,3.210528612136841,,7.655655969298605e-05
11100,827.0234824320069,90931200,3.3574934005737305,,7.181222062251139e-05
11150,830.5389107009978,91340800,3.527285099029541,,6.731933776351033e-05
11200,834.1681108649937,91750400,3.338526964187622,,6.307869394086387e-05
11250,837.6915681399987,92160000,3.467200517654419,,5.909102803016778e-05
11300,841.124360699032,92569600,3.4935531616210938,,5.535703482899199e-05
11350,844.6153034360032,92979200,3.315488338470459,,5.187736493582272e-05
11400,848.266883444041,93388800,3.3658769130706787,,4.8652624636703114e-05
11450,852.0995692090364,93798400,3.4230470657348633,,4.568337579959682e-05
11500,855.8555162540288,94208000,3.30483341217041,3.3373906135559084,4.297013577648925e-05
11550,859.3441385109909,94617600,3.429637908935547,,4.051337731324716e-05
11600,862.9103968259878,95027200,3.2924904823303223,,3.83135284672475e-05
11650,866.3612934590201,95436800,3.3446905612945557,,3.6370972532795255e-05
11700,869.9949831170379,95846400,3.436220169067383,,3.468604797433879e-05
11750,873.7455393220298,96256000,3.2825217247009277,,3.325904836749755e-05
11800,877.2046567840152,96665600,3.3719372749328613,,3.209022234790971e-05
11850,880.6557684910367,97075200,3.3614439964294434,,3.1179773567911795e-05
11900,884.3894677620265,97484800,3.388657808303833,,3.052786066105374e-05
11950,887.9570901790285,97894400,3.412489652633667,,3.0134597214459794e-05
12000,891.6114459420205,98304000,3.4145426750183105,3.361409568786621,3.0000051749037707e-05
